s2orc_paper_id;mag_id;journal_id;journal_cc
2650934;1576679447;41034432;23490
87226;1782705628;170571218;5931
18138001;1798544709;195663288;2486617
119263224;1829478358;195663288;2486617
119382573;1927359473;70522100;334954
56339646;2281638371;32570389;2397
119267105;2001409516;34296711;320347
17411150;2016745714;94052278;356094
20753193;2031169820;897311980;185527
119614650;2038820979;24251679;64020
15694749;2054287659;167943036;100786
119183175;2062243353;197370822;6750
17530384;2063632957;104875562;703367
2228239;2065269914;159544283;215855
54670296;2070063433;192071280;16965
18706518;2076029254;6377669;320210
1251221;2077577714;98085912;1217309
119168924;2082089364;1382107;102117
14243770;2086136657;54465864;23571
119265335;2088876032;27783554;24611
2101063;2094163137;85999832;1480
7485753;2134892745;2764896919;3599
17387272;2141600734;193112073;94872
118403246;2147705517;195663288;2486617
14939073;2161246224;190716948;27778
100566514;2393324651;168309380;377701
2956582;2550403428;130797008;58282
119347353;2572261792;2738600312;10896
119581636;2614348013;192217950;278389
119442856;2896273149;94052278;356094
14504044;2962944358;116446436;83826
3918158;2962981849;113170167;63129
119323941;2963218500;70695507;213713
1172740;2963371738;151550017;55787
119113959;2963658590;2898370247;2427
6566791;2963694097;205231332;1790391
119700796;2963796616;142457147;21561
119578577;2963812673;111381568;84503
119613271;2963913794;171172751;371095
119577109;2964016222;27783554;24611
12469009;2964030075;200526871;1520
34363056;2964062134;122441808;227633
119180715;2964064612;124166154;45734
118545938;2964074135;1980519;6235692
119146858;2964136896;104894821;191538
119126680;2964187483;184147796;258602
55502999;2964233037;130224168;95632
202577297;2994981120;189701308;246989
202719439;2998579333;2764656264;820
59386911;3003642823;1980519;6235692
202542353;3013291168;97130795;176065
214693309;3032455581;2500738039;223476
26474095;2248699549;2764664775;22954
119415700;2622471342;195663288;2486617
62799562;3012847587;193541729;38340
55925513;2885272558;128368299;193817
119219993;2963823886;131663046;559618
39711087;2290334046;187585107;1398361
12424285;1506934136;76304953;1010925
51687198;2955389418;2764664775;22954
14514505;2029133035;90791864;525707
54586225;2963198587;128136061;19542
7218831;2164106029;183686791;588778
