s2orc_paper_id;mag_id;year;author_num;citation_count;reference_count;topic_size;first_author_prod;first_author_h_index;last_author_index;last_author_prod;last_author_h_index;title_len
102343540;2489336472;2016;1;5;0;7779;47;7;1;47;7;6
5988224;2559741310;2017;3;6;76;9374;47;28;3;259;76;9
18139796;2593582387;2014;2;6;23;596602;62;9;2;126;30;5
205652204;2796449430;2018;5;12;37;57592;29;7;5;81;12;9
10726351;2885656410;2004;3;2;0;654577;84;29;3;30;13;12
119424807;2951237089;2019;2;6;38;397285;245;67;2;19;6;7
10206905;2953114765;2017;7;62;37;49267;2;2;7;97;30;5
54009406;2962711908;2018;5;3;18;70406;12;7;5;4;3;5
32235861;2962718188;2018;2;11;43;704502;3;1;2;164;29;7
119306134;2962792414;2016;1;3;31;267423;36;4;1;36;4;9
119225910;2963072447;2009;3;25;0;558511;413;49;3;594;82;8
55787018;2963127643;2015;3;4;30;10125;133;18;3;73;22;5
119284111;2963254466;2019;2;5;15;920;29;7;2;59;12;9
15917775;2963291685;2014;1;29;46;13548;40;11;1;40;11;5
119310561;2963387188;2015;1;1;0;41214;147;23;1;147;23;5
53366013;2963469523;2019;2;0;10;35505;3;0;2;125;10;5
115177789;2963475720;2011;2;5;6;192891;45;9;2;34;8;8
119338346;2963515020;2017;5;32;42;558511;126;35;5;54;12;8
5935651;2963562916;2008;3;8;30;165260;43;12;3;33;14;9
119628506;2963754530;2019;3;8;33;72235;97;14;3;26;6;11
14014666;2963926208;2013;3;10;27;43455;48;17;3;41;7;13
51735802;2964031261;2018;3;1;0;161871;40;9;3;2;1;6
8214328;2964058436;2014;5;22;45;13948;109;20;5;69;18;14
119475058;2964122155;2014;2;0;20;3518;61;7;2;77;8;7
85555959;2964136808;2019;5;2;12;8339;2;2;5;6;3;10
118390853;2964331414;2017;2;0;18;704502;41;7;2;24;1;14
198147700;2971765588;2019;8;10;109;6267;71;24;8;2;1;14
143425115;2988698108;2019;16;11;68;61934;73;26;9;10;8;14
202577690;3002561345;2020;2;3;29;10922;5;2;2;148;24;8
119649789;1831618639;2015;1;14;15;22467;5;2;1;5;2;10
16742031;3006371228;2020;4;4;54;82671;34;5;4;165;21;11
209414873;3022864726;2020;3;3;31;118837;3;1;3;21;9;11
119235441;3023653415;2020;5;8;73;2533540;22;7;5;268;48;11
53359061;2078351052;1998;2;1;17;257765;69;12;2;229;47;11
12059779;2035072561;2004;1;3;20;2945;350;28;1;350;28;19
3263809;117088391;2007;3;0;6;40192;16;9;3;156;17;9
17203089;1872778402;2004;1;54;18;17196;85;33;1;85;33;8
6383800;2736521264;2002;2;0;0;12156;4;1;2;6;2;7
55058316;2792686445;2018;3;25;52;58544;12;9;3;214;54;7
199528323;2967715818;2019;3;19;117;80718;3;1;3;129;39;13
214713524;3013599403;2020;12;11;79;36151;49;15;9;243;66;11
14808262;2114257785;2007;3;126;13;6825;74;13;3;13;6;12
51829745;1993271579;2010;30;584;10;39045;668;139;9;32;11;7
119517443;1714593547;2004;1;87;47;207322;125;39;1;125;39;13
5646765;2064658262;2014;10;3;94;107492;25;16;9;584;74;11
119269235;2964088315;2016;2;5;20;273451;62;8;2;24;17;12
15361677;2133920512;2001;148;75;50;240685;16;12;99;38;16;15
201124603;2969333398;2020;5;7;56;12694;24;5;5;629;76;16
12767409;2153347477;2010;2;151;38;55817;253;37;2;21;16;6
71019808;2082530314;2011;1;78;39;267423;2;2;1;2;2;8
20658929;2244061764;2016;5;18;53;22490;24;6;5;300;36;14
53681520;2152575558;2010;6;7;6;457121;9;4;6;556;37;12
19882153;2036218933;1997;3;201;26;648364;171;29;3;20;11;7
11226985;2124706892;2007;1;120;55;130934;2;2;1;2;2;16
16173433;2047684332;2010;1;26;42;25960;20;6;1;20;6;6
55507887;2619431618;2017;2;0;76;14742;9;4;2;90;28;14
102486460;2931213065;2019;1;16;52;166757;1;1;1;1;1;11
53362551;2121421446;2006;5;92;69;199756;16;7;5;273;66;16
12181679;2191394053;2005;3;66;61;31294;214;61;3;17;12;11
1119649;2076408743;2001;4;82;18;55793;31;12;4;150;28;13
56200612;1705848612;2011;1;1;29;596602;8;2;1;8;2;11
