s2orc_paper_id;mag_id;year;author_num;citation_count;reference_count;topic_size;first_author_prod;first_author_h_index;last_author_index;last_author_prod;last_author_h_index;title_len
18324944;2343553693;2016;8;17;32;9928;44;14;9;282;33;14
56346541;2017549722;2012;2;1;18;56685;57;6;2;6;2;15
13417124;1968388728;2012;4;56;79;22971;21;6;4;25;8;11
7518610;2995004331;2020;5;3;28;5440;4;3;5;340;58;12
24297;2012432169;2002;2;5;8;14676;6;3;2;4;2;7
155797234;2080343152;2007;1;12;40;37107;417;70;1;417;70;14
153678732;2143750333;2014;27;91;171;199756;709;79;9;721;100;18
54053006;2128821753;1996;3;173;6;14527;73;25;3;66;28;11
15306701;1494921583;2016;1;23;21;22856;306;37;1;306;37;8
154115726;1630240382;2006;4;1;4;4199;54;8;4;19;5;11
16642564;2001792318;2011;1;122;99;1375120;434;33;1;434;33;11
32387638;2015633027;2015;2;9;52;95850;100;11;2;43;7;9
55226146;2019910842;2009;3;9;55;258440;40;16;3;59;18;9
55457414;2023956270;2013;3;56;22;64630;76;13;3;111;20;15
15176402;2027029055;2004;3;93;20;45834;180;36;3;215;24;17
2489283;2047098017;2014;4;305;40;92280;184;23;4;360;76;9
145552;2117666577;2001;1;19;0;530749;3;3;1;3;3;13
131764084;2075948896;2008;2;7;19;102715;19;3;2;76;8;11
28990007;2090936403;1994;2;129;16;86125;241;58;2;177;26;11
17464188;2102429849;2011;3;2;19;7983;178;18;3;65;9;4
4633438;2112261498;2016;1;10;40;22856;5;1;1;5;1;9
53370212;2117474682;2015;1;18;64;5343;72;8;1;72;8;12
56398040;2125262335;2010;3;23;34;101409;17;8;3;5;4;13
55624569;2156054895;1996;2;89;53;13063;119;28;2;281;66;5
16657423;2161326839;2013;3;8;22;5369;21;7;3;79;21;6
18936751;2167627072;2012;3;20;66;13032;67;9;3;127;20;13
7626794;2168120176;2012;3;136;53;29892;117;14;3;167;17;8
150604266;2179856053;2016;1;9;37;295;67;12;1;67;12;7
4713601;2189563774;2018;1;88;51;2916;14;4;1;14;4;9
159435902;2161702350;2007;3;937;131;25317;301;56;3;52;20;8
157227358;2603056648;2017;6;23;48;27645;44;7;6;4;1;11
3197783;2636931517;2017;4;2;0;68672;115;15;4;571;71;8
26039155;2043373984;2014;4;66;62;258440;25;13;4;189;69;20
85510190;2915608595;2019;2;50;82;24005;26;3;2;21;3;14
158717428;2963198270;2018;2;3;31;84331;89;12;2;25;5;10
155409124;2964276468;2019;1;6;38;825497;63;12;1;63;12;7
